status,orbital_period,semi_major_axis,planet_radius,transit_duration,insolation_flux,equilibrium_temperature,kepler_magnitude,stellar_radius,stellar_effective_temperature,stellar_surface_gravity,stellar_mass,stellar_metallicity
0,58.3437362,0.3351,93.55,22.482,87.03,779.0,12.33,3.006,5896.0,3.65,1.472,-0.06
0,1.070982122,0.0202,0.98,1.255,4811.39,2122.0,12.334,1.433,5717.0,4.109,0.964,-0.06
0,23.81578356,0.1571,8.4,3.7591,23.2,560.0,16.029,0.818,5561.0,4.572,0.915,-0.12
1,31.1748311,0.1942,1.31,3.79,27.62,585.0,13.926,0.921,6086.0,4.511,1.003,-0.26
0,0.474811162,0.0118,1.28,1.169,5603.32,2206.0,15.733,0.878,5799.0,4.539,0.975,-0.1
1,47.0568476,0.2388,2.84,5.2232,6.72,411.0,15.549,0.74,5288.0,4.613,0.828,-0.24
0,367.73299,0.9905,2.1,10.158,1.19,266.0,14.892,0.931,6225.0,4.481,0.958,-0.48
0,0.743495989,0.0146,11.82,2.255,1612.65,1617.0,15.222,0.686,5345.0,4.639,0.747,-0.54
0,1.405887031,0.0212,0.95,1.184,329.99,1086.0,15.643,0.653,4440.0,4.618,0.646,-0.16
0,1.45728997,0.0261,0.93,3.582,1818.19,1665.0,14.561,1.012,6063.0,4.476,1.117,0.07
0,1.245331397,0.0251,1.61,2.566,12115.45,2678.0,12.341,2.477,6106.0,3.781,1.352,-0.06
0,1.52593737,0.0268,1.39,1.958,1963.41,1697.0,14.943,1.038,6184.0,4.448,1.1,-0.06
0,8.21429932,0.0832,1.66,3.099,701.11,1312.0,12.344,1.869,6277.0,3.951,1.138,-0.3
0,1.54945486,0.0329,1.34,6.698,19304.93,3006.0,12.374,2.804,7382.0,3.838,1.976,0.18
0,8.42943991,0.0839,1.19,2.441,265.39,1029.0,12.385,1.132,6353.0,4.375,1.104,-0.14
1,10.60052083,0.0948,1.09,4.509,224.28,987.0,12.405,1.303,6035.0,4.212,1.009,-0.16
1,21.8634638,0.1466,2.37,3.542,21.77,551.0,15.965,0.789,5383.0,4.587,0.885,-0.1
0,86.4392931,0.3937,35.31,6.534,8.99,442.0,14.329,1.024,6208.0,4.454,1.086,-0.12
1,63.3354719,0.2279,1.18,3.651,0.39,202.0,15.921,0.383,3526.0,4.866,0.394,-0.08
0,14.77820911,0.1219,44.48,5.395,101.07,809.0,15.696,1.046,6258.0,4.442,1.102,-0.12
0,15.60862948,0.1191,39.42,6.6957,41.71,648.0,15.466,0.829,5569.0,4.566,0.928,-0.08
0,389.14115,1.0198,1.67,7.93,0.92,250.0,14.534,0.894,6043.0,4.505,0.933,-0.4
0,365.78863,0.9272,2.21,12.76,0.5,215.0,15.964,0.752,5407.0,4.585,0.794,-0.34
0,2.4826619,0.0367,0.8,2.115,1627.36,1619.0,13.505,1.225,6356.0,4.292,1.068,-0.18
0,2.17811908,0.0328,0.8,1.468,938.51,1412.0,14.555,0.921,6039.0,4.505,0.992,-0.24
0,1.11205787,0.0208,1.02,1.459,2484.64,1799.0,14.935,0.932,6098.0,4.488,0.976,-0.32
0,224.447413,0.6907,2.05,4.986,1.08,260.0,15.618,0.798,5489.0,4.574,0.872,-0.16
0,21.8660922,0.1565,1.88,2.03,67.15,730.0,15.019,1.077,6309.0,4.402,1.062,-0.18
0,5.09506,0.0717,2.14,5.73,6030.14,2247.0,12.062,4.146,6700.0,3.48,1.893,-0.1
1,0.689967868,0.0141,0.78,1.1688,1336.82,1539.0,12.411,0.726,4872.0,4.615,0.814,0.1
0,1.89132292,0.0376,0.9,5.607,14532.55,2799.0,12.417,2.106,8482.0,4.089,1.987,0.07
0,0.918420801,0.0191,1.14,3.533,7502.5,2374.0,12.434,1.434,6210.0,4.166,1.098,-0.12
0,0.573709256,0.0159,7.05,1.4932,90258.45,4415.0,12.436,5.769,5261.0,3.13,1.639,-0.56
1,13.8353959,0.114,3.78,4.961,101.05,809.0,15.842,1.057,6020.0,4.403,1.03,-0.06
0,46.9434911,0.2637,1.57,1.368,47.27,669.0,13.098,1.55,6253.0,4.102,1.107,-0.18
1,19.5906103,0.1456,2.64,6.745,106.48,819.0,15.024,1.496,5794.0,4.118,1.072,0.14
1,8.23983041,0.0817,2.35,5.619,338.17,1093.0,15.024,1.496,5794.0,4.118,1.072,0.14
0,427.65334,1.0738,1.97,11.17,1.53,284.0,13.776,1.565,5325.0,4.004,0.9,-0.06
0,412.041857,1.0794,3.77,5.572,0.52,217.0,15.403,0.867,5485.0,4.556,0.986,0.21
0,0.9628348,0.0186,0.81,2.259,1734.83,1648.0,15.466,0.838,5559.0,4.554,0.917,-0.06
0,1.57017249,0.0238,0.82,2.257,543.06,1232.0,15.981,0.66,5300.0,4.66,0.731,-0.62
0,0.566798364,0.0135,0.66,3.172,6280.34,2272.0,14.895,1.04,5864.0,4.411,1.014,0.04
0,3.22452656,0.0421,24.48,5.156,134353.84,4883.0,12.474,34.674,3857.0,1.338,0.954,0.14
0,1.89127438,0.0378,2.03,4.491,29488.85,3342.0,12.481,3.46,7919.0,3.663,2.01,-0.2
0,1.33256944,0.0236,0.46,3.89,1636.72,1624.0,12.496,0.998,5655.0,4.431,0.979,0.14
1,66.6504521,0.2875,1.56,5.744,2.14,308.0,14.352,0.679,4550.0,4.627,0.713,0.0
0,55.7002642,0.2492,1.18,4.285,2.14,309.0,14.807,0.67,4267.0,4.608,0.662,0.12
1,3.54553077,0.0466,1.62,4.143,1039.47,1448.0,15.024,1.496,5794.0,4.118,1.072,0.14
0,10.882416555,0.0851,29.69,5.4674,37.81,632.0,14.874,0.715,4946.0,4.57,0.694,-0.28
0,25.19830439,0.1668,46.14,5.1942,31.54,604.0,15.94,0.883,5955.0,4.534,0.972,-0.24
0,0.50727675,0.0132,1.7,2.32,8524.12,2449.0,13.639,1.143,5970.0,4.399,1.195,0.46
0,1.316398648,0.0215,1.09,1.169,842.93,1374.0,15.797,0.806,5088.0,4.508,0.763,-0.06
0,419.4596,1.0899,2.1,13.53,2.0,303.0,13.846,1.869,5248.0,3.886,0.98,-0.08
0,14.2005007,0.1169,13.28,5.232,119.41,843.0,13.594,1.065,6332.0,4.406,1.048,-0.24
0,1.318347743,0.0238,1.23,0.871,2827.4,1861.0,14.942,1.121,6143.0,4.351,1.025,-0.12
0,5.5834987,0.0655,1.41,2.484,711.41,1317.0,13.663,1.375,6517.0,4.241,1.203,-0.16
0,1.12401084,0.0212,0.61,3.052,2058.79,1719.0,14.665,0.911,5941.0,4.519,1.001,-0.14
0,1.21374652,0.0225,0.59,3.371,2945.61,1880.0,12.107,1.049,6238.0,4.407,1.022,-0.22
1,5.24970432,0.0558,0.67,2.746,195.3,954.0,13.404,0.853,5528.0,4.499,0.838,-0.2
0,45.4333769,0.2088,2.23,6.351,2.34,315.0,15.773,0.559,4371.0,4.712,0.587,-0.54
1,56.6746666,0.2836,4.01,5.516,17.59,522.0,14.682,1.295,5541.0,4.189,0.945,0.14
0,63.9005941,0.2677,25.91,8.2789,3.68,353.0,15.426,0.634,5204.0,4.63,0.624,-0.96
1,16.2951259,0.116,1.15,3.678,25.59,574.0,15.061,0.812,4915.0,4.512,0.781,0.16
0,18.173045009,0.1332,24.39,10.9113,42.19,650.0,15.927,0.86,5799.0,4.548,0.955,-0.16
0,14.12678065,0.1088,31.13,5.9303,47.56,670.0,15.91,0.784,5656.0,4.583,0.873,-0.34
0,358.56462,0.8778,0.99,11.64,0.55,219.0,13.542,0.752,5375.0,4.531,0.7,-0.56
0,1.337561836,0.0254,1.11,1.575,6870.94,2322.0,14.217,1.715,6406.0,4.056,1.219,-0.08
0,2.23755641,0.0335,0.93,2.089,897.8,1397.0,15.578,0.924,6026.0,4.505,0.995,-0.22
0,1.035268597,0.0206,1.34,0.5663,4922.79,2136.0,13.866,1.205,6332.0,4.311,1.08,-0.12
0,359.3259,1.1329,3.6,9.836,6.69,410.0,13.274,2.27,6570.0,3.902,1.5,-0.08
0,0.566805268,0.014,0.65,3.721,9052.02,2492.0,15.061,1.086,6403.0,4.418,1.127,-0.18
1,12.27057043,0.1058,1.67,3.002,102.25,811.0,14.411,0.969,6075.0,4.486,1.048,-0.12
1,13.2274753,0.1176,1.94,6.356,133.34,867.0,15.05,1.155,6269.0,4.405,1.237,0.21
0,0.559517155,0.0139,1.04,0.596,13839.66,2762.0,13.741,1.309,6462.0,4.266,1.153,-0.18
0,29.47316279,0.1864,48.98,6.4327,24.07,565.0,15.957,0.897,5838.0,4.529,0.992,-0.08
0,0.580725004,0.013,0.85,2.071,3355.68,1939.0,15.236,0.841,5471.0,4.53,0.874,-0.08
0,1.94468659,0.0384,69.59,18.22,29219.04,3334.0,11.708,3.521,7894.0,3.644,1.995,-0.24
1,7.28116667,0.0696,1.4,2.716,72.16,744.0,15.993,0.788,5008.0,4.572,0.844,0.18
0,383.10017,1.0285,2.18,8.8,0.9,248.0,15.339,0.902,6011.0,4.522,0.988,-0.24
0,0.605556082,0.0137,0.86,1.2399,4796.94,2120.0,14.99,0.846,6123.0,4.556,0.941,-0.5
1,4.36125889,0.0518,1.2,2.174,236.01,1000.0,14.951,0.873,5520.0,4.544,0.972,0.14
0,1.19087362,0.0207,0.73,1.785,1165.78,1489.0,15.28,0.888,5158.0,4.464,0.836,0.18
0,1.06484622,0.0212,0.72,3.287,4059.63,2034.0,14.772,1.087,6445.0,4.417,1.125,-0.22
0,0.969824139,0.0192,0.49,0.783,2709.67,1839.0,11.563,1.0,5780.0,4.438,1.0,0.0
0,190.60563,0.6462,1.6,14.33,5.25,386.0,13.431,1.287,6200.0,4.214,0.99,-0.34
0,8.480305,0.0742,1.33,6.19,45.21,661.0,15.866,0.696,4895.0,4.631,0.775,-0.14
0,410.11676,1.0034,1.41,13.97,0.81,242.0,13.736,0.965,5587.0,4.372,0.801,-0.28
1,54.5091549,0.2401,1.94,5.125,2.13,308.0,15.498,0.603,4406.0,4.67,0.621,-0.34
1,14.1959621,0.1209,1.66,3.605,105.7,818.0,14.706,1.076,6214.0,4.442,1.169,0.07
0,11.52482874,0.095,22.56,1.724,77.15,756.0,15.595,0.892,5592.0,4.472,0.862,-0.16
0,46.84008579,0.2427,428.62,3.8198,22.0,552.0,15.314,1.055,6006.0,4.33,0.867,-0.48
0,0.992798625,0.0203,29.26,3.5065,3519.47,1967.0,15.04,1.098,6055.0,4.407,1.126,0.12
0,186.72243,0.6547,1.84,13.35,2.77,329.0,15.085,0.999,6040.0,4.469,1.07,-0.02
0,118.4039,0.5031,3.46,5.593,16.83,517.0,11.426,1.64,6486.0,4.091,1.213,-0.22
0,182.281992,0.5563,1.67,8.828,1.46,280.0,15.405,0.742,5503.0,4.536,0.69,-0.74
0,10.0102876,0.0762,0.69,5.33,17.56,522.0,15.761,0.601,4214.0,4.65,0.588,-0.26
0,1.366964704,0.0242,0.79,2.3181,1705.64,1640.0,11.948,1.0,5780.0,4.438,1.0,0.0
0,0.77957913,0.0163,0.71,2.457,2585.39,1819.0,15.703,0.853,5699.0,4.553,0.95,-0.1
0,0.544561598,0.0155,44.9,1.6053,4601339.96,11804.0,12.122,80.529,3715.0,0.851,1.678,0.0
0,17.4453133,0.1263,5.38,5.14,305.55,1066.0,15.807,3.04,4927.0,3.417,0.881,-0.24
0,1.97515457,0.0306,0.92,2.633,1207.0,1504.0,14.878,1.145,5571.0,4.31,0.976,0.24
0,21.993112,0.1437,23.21,8.616,17.75,523.0,15.249,0.747,5205.0,4.604,0.827,-0.16
1,19.5489666,0.1307,1.89,1.78,26.62,579.0,15.717,0.732,5549.0,4.6,0.776,-0.54
0,27.6853358,0.1592,3.11,4.661,10.67,461.0,15.329,0.639,5216.0,4.673,0.704,-0.68
1,35.6225528,0.2101,2.24,4.845,17.67,523.0,15.332,0.878,5799.0,4.539,0.975,-0.1
0,7.1403113,0.0743,1.18,5.891,272.78,1036.0,14.738,1.016,6354.0,4.454,1.067,-0.3
0,2.69487041,0.0377,0.97,2.553,1020.03,1440.0,14.464,1.187,5823.0,4.283,0.986,0.0
1,112.303136,0.3874,1.3,5.869,0.79,241.0,14.976,0.595,4401.0,4.677,0.613,-0.38
0,49.5387264,0.2472,20.52,2.238,8.52,436.0,14.94,0.747,5683.0,4.605,0.835,-0.52
0,3.39155966,0.0442,0.49,3.87,462.47,1183.0,13.773,0.914,5896.0,4.516,1.0,-0.1
0,1.33254897,0.0295,32.84,3.083,111977.04,4664.0,16.072,13.777,4894.0,2.445,1.928,-0.46
0,18.2260472,0.1344,1.85,3.664,41.67,648.0,15.418,0.98,5440.0,4.444,0.972,0.36
0,0.630539713,0.0138,21.07,1.7407,3333.18,1936.0,15.476,0.894,5458.0,4.482,0.884,0.02
0,1.018347376,0.022,1.92,4.386,15153.38,2832.0,12.905,2.638,5858.0,3.729,1.358,-0.06
0,0.659299289,0.0142,30.54,0.6908,3623.47,1979.0,14.499,0.852,5791.0,4.524,0.885,-0.32
0,37.32483952,0.2037,30.32,6.9676,10.67,461.0,14.727,0.79,5306.0,4.55,0.81,-0.16
0,25.951984,0.1799,36.8,20.585,36.39,626.0,15.112,1.046,5889.0,4.46,1.152,0.36
1,42.9136635,0.2697,3.19,5.227,101.56,810.0,13.062,2.483,6049.0,3.8,1.419,0.18
0,88.1804682,0.3819,2.78,5.033,3.94,359.0,14.71,0.839,5497.0,4.57,0.952,0.07
1,177.668663,0.5594,2.32,9.298,0.7,233.0,15.891,0.701,4721.0,4.615,0.74,-0.02
0,0.98041685,0.0172,0.75,0.919,880.5,1388.0,14.484,0.722,4861.0,4.572,0.71,-0.16
1,92.263742,0.4204,2.22,8.605,11.42,469.0,15.015,1.283,6084.0,4.287,1.167,0.14
1,6.64754478,0.0717,1.72,1.961,235.89,999.0,15.724,1.007,6046.0,4.478,1.111,0.07
0,1.23517588,0.0226,1.59,5.476,1955.7,1697.0,11.908,1.0,5780.0,4.438,1.0,0.0
0,0.416995408,0.0097,0.84,0.8928,8299.79,2433.0,14.964,0.781,6150.0,4.498,0.701,-1.9
0,256.52387,0.8082,1.33,9.07,3.1,338.0,13.585,1.18,6348.0,4.323,1.064,-0.16
0,3.0001191,0.0522,0.73,6.61,10247.93,2566.0,11.96,2.485,8431.0,3.97,2.1,0.07
1,81.4160138,0.4039,4.63,14.175,17.53,522.0,12.146,1.401,6352.0,4.267,1.323,0.32
0,8.5900471,0.0724,0.8,3.463,49.76,677.0,14.832,0.707,4914.0,4.575,0.684,-0.3
0,357.82544,1.0224,1.7,9.12,2.08,306.0,12.117,1.312,6131.0,4.248,1.109,0.04
1,30.8278245,0.1954,2.42,4.214,27.66,585.0,15.765,0.96,5982.0,4.493,1.047,-0.04
1,47.1607932,0.262,2.58,4.003,15.07,503.0,15.57,0.965,5936.0,4.501,1.075,0.07
1,49.2768448,0.2126,1.75,3.787,1.28,271.0,15.855,0.529,3899.0,4.713,0.528,-0.2
1,35.2330694,0.1729,0.97,3.674,1.62,288.0,14.467,0.524,3749.0,4.743,0.554,0.16
0,45.3965379,0.2145,1.97,3.826,2.66,326.0,15.984,0.643,4266.0,4.626,0.638,-0.04
0,508.807642,1.1612,39.59,4.495,29.54,595.0,15.635,8.811,4893.0,2.454,0.805,-0.86
0,362.69427,0.9442,3.54,9.7,2.32,315.0,14.73,1.719,5288.0,3.898,0.854,-0.34
0,370.35639,1.0417,2.82,12.75,1.21,268.0,15.189,1.025,6117.0,4.457,1.097,-0.02
0,0.729724346,0.016,0.51,2.699,5081.58,2151.0,12.546,1.03,6084.0,4.426,1.03,-0.1
0,0.821472455,0.016,0.92,2.433,1395.92,1559.0,15.758,0.836,4889.0,4.503,0.811,0.32
0,1.29019586,0.0227,0.78,3.741,1293.44,1530.0,15.274,0.842,5693.0,4.558,0.938,-0.14
0,8.48032079,0.0721,0.95,5.791,78.45,759.0,14.879,0.728,5415.0,4.556,0.695,-0.66
0,227.6258,0.7558,1.79,9.47,5.7,394.0,13.607,1.549,6240.0,4.103,1.111,-0.16
1,18.1373788,0.1132,1.41,3.844,8.31,433.0,15.464,0.602,4257.0,4.648,0.589,-0.3
1,51.1104797,0.2668,1.6,7.712,12.38,478.0,14.06,0.881,5968.0,4.534,0.97,-0.26
1,47.9869119,0.2495,3.35,5.342,14.01,493.0,14.19,0.981,5641.0,4.408,0.899,-0.06
0,359.047933,0.9511,7.76,16.637,1.08,260.0,14.215,1.048,5609.0,4.346,0.889,-0.04
0,29.8042694,0.1723,24.73,3.107,15.34,505.0,15.945,0.827,5223.0,4.488,0.767,-0.14
0,1.003049079,0.0186,42.5,7.9657,2049.63,1714.0,15.097,0.844,5775.0,4.518,0.856,-0.38
0,0.933157032,0.0198,7.29,2.614,5565.35,2202.0,15.013,1.169,6499.0,4.378,1.191,-0.1
0,37.1083458,0.2162,1.71,4.112,13.84,492.0,15.948,0.86,5591.0,4.559,0.977,0.07
0,1.02104719,0.0214,13.68,6.39,4852.49,2129.0,15.367,1.2,6444.0,4.376,1.248,0.07
0,12.083457,0.1085,2.09,3.536,178.53,932.0,14.12,1.175,6422.0,4.364,1.161,-0.08
0,401.5907,1.0572,1.01,14.77,1.02,256.0,13.376,0.939,6170.0,4.482,0.976,-0.38
0,53.912783631,0.2994,4.25,44.0504,55.85,697.0,12.147,2.02,6085.0,3.917,1.228,-0.04
0,1.23142395,0.0227,0.77,2.186,6786.33,2317.0,12.976,1.73,6011.0,3.971,1.021,-0.34
0,386.828262,1.11,6.54,5.045,3.15,340.0,13.637,1.615,6384.0,4.107,1.216,-0.02
0,15.8733803,0.1131,8.15,7.4672,111.99,830.0,13.91,1.054,6161.0,4.276,0.763,-1.0
0,42.3991752,0.2439,3.23,7.251,26.75,580.0,13.383,1.121,6133.0,4.37,1.071,-0.02
0,25.95198823,0.1764,39.94,14.602,50.51,680.0,15.766,1.035,6363.0,4.444,1.083,-0.26
0,25.9522401,0.172,42.91,20.813,25.35,572.0,14.691,0.904,5659.0,4.528,1.005,0.12
0,14.12809896,0.1163,1.6,2.326,87.8,781.0,14.284,0.988,6072.0,4.47,1.05,-0.1
0,13.6917833,0.1064,1.12,4.198,83.37,770.0,14.565,0.931,5906.0,4.433,0.857,-0.44
0,25.95633,0.1693,9.75,26.34,34.42,618.0,14.876,0.881,6139.0,4.53,0.959,-0.44
0,0.572937573,0.0156,1.57,2.576,27058.33,3271.0,11.825,1.593,7338.0,4.225,1.553,0.07
0,14.15849823,0.1531,90.09,46.356,3145.0,1910.0,11.98,3.746,8753.0,3.668,2.385,0.07
0,207.471349,0.66,1.57,7.469,2.37,316.0,13.749,1.033,5731.0,4.359,0.889,-0.16
0,12.3748247,0.1189,81.01,90.01,583.24,1253.0,13.455,3.598,5165.0,3.491,1.462,-0.12
0,14.541781166,0.1154,2722.92,9.1151,114.56,834.0,16.709,1.148,5997.0,4.304,0.968,-0.2
0,12.4261177,0.1031,3.8,28.5357,64.95,724.0,15.99,0.851,5713.0,4.554,0.948,-0.12
1,21.1876185,0.1462,0.79,3.69,49.23,676.0,13.827,0.849,6355.0,4.547,0.925,-0.8
0,12.42560404,0.1054,2.52,23.9402,68.44,733.0,15.717,0.893,5713.0,4.541,1.01,0.07
0,30.9604688,0.1761,89.18,14.992,303.13,1064.0,13.405,3.558,5367.0,3.216,0.758,-1.6
0,1.041619932,0.019,30.94,8.1218,2828.16,1858.0,13.606,0.991,5838.0,4.374,0.848,-0.38
0,2.544594443,0.0368,109.72,3.21373,1582.68,1608.0,16.319,1.616,5503.0,4.033,1.026,0.18
0,56.40651043,0.2472,21.93,18.4332,3.87,358.0,15.681,0.647,5011.0,4.617,0.632,-0.68
0,7.964400574,0.0695,61.54,4.4761,38.09,633.0,16.2,0.715,4478.0,4.578,0.706,0.16
0,6.399101307,0.0687,51.77,4.7439,279.38,1042.0,14.798,0.988,6233.0,4.472,1.054,-0.24
1,34.9168399,0.2199,2.39,7.343,31.13,602.0,15.674,1.069,6194.0,4.445,1.161,0.07
0,0.56678228,0.0121,0.88,4.725,1814.33,1661.0,15.53,0.749,4796.0,4.56,0.742,0.04
0,8.480303653,0.0765,22.25,7.48907,79.65,762.0,13.183,0.787,5385.0,4.565,0.832,-0.18
1,22.1270885,0.1525,3.94,4.472,63.98,721.0,14.523,1.445,5312.0,4.103,0.963,0.34
0,10.6784787,0.0912,1.12,2.307,60.7,712.0,15.246,0.797,5459.0,4.583,0.893,-0.12
0,42.559265547,0.2354,51.86,3.36626,13.28,487.0,15.831,0.863,5764.0,4.548,0.959,-0.12
0,24.2157996,0.1552,1.58,4.359,29.84,596.0,15.259,0.885,5659.0,4.473,0.849,-0.26
1,44.2018402,0.2196,1.14,4.949,6.59,409.0,13.509,0.753,5002.0,4.543,0.723,-0.18
1,15.0330623,0.1236,2.18,6.326,175.74,928.0,14.606,1.601,5849.0,4.076,1.114,0.14
0,12.62530918,0.1151,87.2,3.163,514.08,1214.0,12.933,1.844,6878.0,4.012,1.278,-0.38
0,124.93576738,0.4842,49.34,7.5608,4.06,362.0,12.338,0.941,5887.0,4.477,0.97,-0.14
0,12.720298433,0.0982,1.37,2.4599,28.37,589.0,13.26,0.724,4914.0,4.61,0.783,-0.04
0,119.67980316,0.6043,193.91,32.1928,121.45,847.0,8.351,3.251,8275.0,3.726,2.053,-0.08
0,6.399107136,0.0644,59.15,5.21981,266.9,1031.0,13.718,0.935,6133.0,4.435,0.868,-0.64
0,8.480304281,0.0947,65.0,7.46159,1210.22,1504.0,7.631,2.21,7059.0,3.946,1.571,-0.14
0,117.6813778,0.5065,45.43,12.7591,25.76,575.0,12.112,2.079,6429.0,3.899,1.25,-0.26
0,17.72722648,0.1317,35.18,4.1376,54.32,692.0,15.556,0.895,6021.0,4.52,0.967,-0.3
0,1.71024931,0.0301,1.2,2.833,2298.2,1766.0,15.761,1.171,6418.0,4.395,1.241,0.07
0,100.40132734,0.4223,26.0,9.7436,7.37,420.0,15.017,1.1,5903.0,4.353,0.995,-0.04
0,11.320287875,0.0963,59.23,4.82219,175.69,928.0,16.756,1.127,6153.0,4.302,0.928,-0.44
0,1.219034103,0.0221,40.46,2.4494,3621.09,1977.0,14.371,1.271,5914.0,4.217,0.972,-0.14
1,5.94228603,0.059,1.23,2.169,95.34,797.0,14.779,0.805,4891.0,4.516,0.776,0.16
1,26.7575866,0.1815,2.28,5.858,44.86,660.0,15.42,1.052,6215.0,4.44,1.111,-0.06
0,57.0599992,0.2856,22.31,7.463,10.11,455.0,15.936,0.863,5931.0,4.545,0.953,-0.28
1,14.5565618,0.1228,1.08,4.554,90.4,787.0,13.71,1.061,6065.0,4.452,1.163,0.21
0,0.837898153,0.016,1.26,2.104,1128.57,1478.0,15.72,0.797,4748.0,4.526,0.776,0.3
0,0.603086711,0.0147,36.0,1.0869,8675.9,2459.0,13.989,1.134,6353.0,4.397,1.174,-0.02
1,41.7084063,0.2482,2.19,8.567,32.24,608.0,14.155,1.138,6434.0,4.394,1.169,-0.1
1,33.0257179,0.2049,2.21,6.032,23.95,564.0,15.606,0.99,5819.0,4.468,1.049,0.14
0,25.366990665,0.1739,56.02,5.9556,46.09,665.0,15.538,1.024,6208.0,4.454,1.086,-0.12
0,428.32173928,1.0358,49.76,40.5992,0.56,220.0,14.173,0.806,5662.0,4.532,0.808,-0.44
0,82.137609997,0.3914,197.85,6.11904,39.55,640.0,12.261,2.012,6395.0,3.904,1.183,-0.36
0,3.06026014,0.0412,0.83,2.545,642.06,1284.0,14.255,1.01,5878.0,4.426,0.993,-0.04
0,24.0612744,0.1648,83.77,19.9438,74.37,749.0,14.158,1.138,6461.0,4.338,1.027,-0.4
0,66.36099916,0.2952,61.42,20.0614,7.33,420.0,15.327,0.857,5583.0,4.463,0.778,-0.4
0,8.939461148,0.0913,153.32,6.19136,926.24,1407.0,14.002,2.225,6461.0,3.846,1.266,-0.34
0,135.58607679,0.5643,89.83,5.54241,7.99,429.0,13.674,1.301,6401.0,4.324,1.304,0.24
0,18.79862195,0.1331,55.07,7.4782,25.91,575.0,17.628,0.796,5334.0,4.585,0.893,-0.02
0,6.30828538,0.0605,29.34,2.48633,98.21,803.0,16.515,0.78,5069.0,4.524,0.742,-0.14
0,4.80912667,0.0587,44.3,7.9331,615.74,1270.0,14.038,1.166,6462.0,4.371,1.166,-0.12
0,2.33211505,0.0341,140.22,2.96723,1530.05,1594.0,14.087,1.094,6384.0,4.348,0.97,-0.52
1,0.53835407,0.0127,1.67,1.5045,7609.22,2386.0,14.498,1.207,5539.0,4.244,0.932,0.14
0,249.36211832,0.7359,48.69,8.3559,2.14,308.0,13.867,1.02,5940.0,4.352,0.853,-0.46
0,0.664727127,0.0149,0.46,1.561,7149.67,2343.0,12.879,1.116,6143.0,4.344,1.001,-0.2
1,9.5084871,0.0958,1.65,4.372,386.61,1131.0,14.44,1.668,6144.0,4.106,1.296,0.14
1,47.0563327,0.2524,2.57,4.807,14.43,497.0,15.695,0.924,5889.0,4.492,0.967,-0.16
1,96.169569,0.3771,2.07,7.496,2.52,321.0,15.796,0.702,5340.0,4.633,0.783,-0.44
0,1.55090374,0.0329,1.11,3.028,24453.38,3190.0,11.626,2.968,7612.0,3.787,1.969,-0.08
1,82.303914,0.3704,4.47,15.404,13.05,485.0,15.654,1.425,5602.0,4.13,0.997,0.16
0,131.97827736,0.491,147.83,7.14981,10.32,457.0,14.313,2.182,4916.0,3.717,0.905,-0.08
0,0.789171236,0.0154,0.69,1.734,1291.41,1527.0,15.352,0.811,4776.0,4.516,0.788,0.34
1,17.9346606,0.1419,2.8,6.25,238.78,1002.0,13.474,1.775,6426.0,4.013,1.182,-0.24
0,241.07074582,0.9788,76.53,9.88863,56.58,699.0,10.656,2.777,9414.0,3.883,2.148,-0.5
0,106.17593813,0.4163,54.91,10.4168,8.94,441.0,13.742,1.141,6038.0,4.254,0.852,-0.56
0,184.6467208,0.6329,72.8,18.9869,2.49,320.0,15.603,1.023,5713.0,4.414,0.99,0.12
0,6.282033445,0.0662,144.85,8.3777,264.78,1029.0,14.118,0.976,6074.0,4.45,0.979,-0.26
0,5.519188936,0.0569,43.06,7.1351,178.7,932.0,16.117,0.897,5324.0,4.439,0.805,-0.06
0,4.818863794,0.059,51.32,6.2625,1529.01,1595.0,14.55,1.935,6313.0,3.936,1.179,-0.26
0,178.26802035,0.5424,34.07,5.86461,1.02,256.0,14.16,0.696,5126.0,4.578,0.668,-0.54
0,2.181555909,0.0351,91.3,4.41739,2119.28,1730.0,14.182,1.246,6584.0,4.331,1.218,-0.12
0,0.895276162,0.0183,172.25,3.0518,13121.22,2731.0,16.397,2.55,5242.0,3.631,1.015,-0.46
0,244.83274973,0.7657,38.3,4.37001,2.09,307.0,13.556,0.993,6105.0,4.443,0.997,-0.24
1,30.4544418,0.1939,2.6,6.896,35.92,624.0,15.268,0.984,6283.0,4.472,1.047,-0.3
0,10.26558924,0.0927,1.65,3.879,111.18,828.0,14.658,0.98,5774.0,4.458,1.006,0.08
0,18.9257333,0.1288,16.74,6.149,39.47,639.0,13.857,0.909,5455.0,4.421,0.795,-0.2
1,37.8862977,0.2107,2.09,5.218,12.46,479.0,15.848,0.818,5513.0,4.551,0.868,-0.16
0,11.9615433,0.107,2.24,3.129,121.71,847.0,15.709,1.046,6142.0,4.456,1.143,0.07
0,62.127677128,0.278,38.61,5.25005,6.15,402.0,14.822,0.807,5344.0,4.494,0.74,-0.34
0,31.9730649,0.19,1.09,8.872,18.59,530.0,14.545,0.811,5811.0,4.571,0.898,-0.36
0,143.1188694,0.526,53.3,16.8109,2.5,321.0,14.996,0.851,5713.0,4.554,0.948,-0.12
0,76.81985465,0.3352,46.61,5.16249,4.88,379.0,14.063,0.774,5654.0,4.59,0.865,-0.38
0,165.40574995,0.59,112.86,13.6363,16.56,514.0,12.724,2.185,6061.0,3.759,0.999,-0.86
